Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
1.0246e-01 1.1999e-02 1.0865e-03 3.1150e-03 5.8297e-04 6.4487e-03 1.0317e-03 4.1790e-03 5.9124e-04 3.5766e-03 1.0306e-01 1.0000e+00
1.0372e-01 1.8151e-02 8.6321e-04 1.7121e-03 5.3590e-04 2.2502e-02 8.8815e-04 1.9302e-03 5.3673e-04 3.5526e-03 1.0429e-01 1.0000e+00
1.0497e-01 1.1304e-02 9.3327e-04 6.6361e-04 5.6016e-04 1.8197e-02 9.8591e-04 -1.0078e-05 5.5088e-04 3.4228e-03 1.0556e-01 1.0000e+00
1.0622e-01 1.2428e-02 1.0544e-03 1.3131e-03 6.5062e-04 1.6965e-02 1.0884e-03 7.5037e-04 6.4476e-04 3.4805e-03 1.0683e-01 1.0000e+00
1.0747e-01 7.3574e-03 8.9039e-04 8.2566e-04 5.2971e-04 9.5602e-03 8.9609e-04 5.8578e-04 5.2833e-04 3.4132e-03 1.0810e-01 1.0000e+00
1.0873e-01 1.6724e-02 9.4318e-04 1.3821e-03 5.5328e-04 1.8827e-02 9.4710e-04 3.5862e-03 5.6679e-04 3.3808e-03 1.0942e-01 1.0000e+00
1.0998e-01 1.4099e-02 1.0227e-03 5.3645e-03 5.8932e-04 1.3196e-02 1.0171e-03 6.1474e-03 5.8821e-04 3.5681e-03 1.1062e-01 1.0000e+00
1.1123e-01 2.1341e-02 8.7913e-04 2.4392e-03 4.8964e-04 2.5148e-02 8.9298e-04 2.7853e-03 4.9269e-04 3.3610e-03 1.1184e-01 1.0000e+00
1.1248e-01 1.3858e-02 9.5366e-04 2.0622e-03 5.1991e-04 1.5623e-02 9.6335e-04 5.0775e-03 5.4081e-04 3.5079e-03 1.1311e-01 1.0000e+00
1.1374e-01 1.8682e-02 1.0038e-03 7.9600e-04 5.9941e-04 1.7037e-02 9.7177e-04 -9.0815e-04 5.8814e-04 3.3620e-03 1.1426e-01 1.0000e+00
1.1499e-01 9.6856e-03 8.4988e-04 4.4584e-04 5.2845e-04 1.2714e-02 8.7417e-04 3.6257e-04 5.2497e-04 3.2428e-03 1.1561e-01 1.0000e+00
1.1624e-01 9.9050e-03 9.6040e-04 -2.4729e-04 5.6798e-04 1.2794e-02 9.7315e-04 1.4705e-03 5.7931e-04 3.4513e-03 1.1688e-01 1.0000e+00
1.1749e-01 1.4251e-02 9.0752e-04 -3.3522e-03 6.2488e-04 1.3531e-02 9.0300e-04 -3.6215e-03 6.2176e-04 3.2826e-03 1.1807e-01 1.0000e+00
1.1875e-01 7.2929e-03 8.4357e-04 1.5004e-03 4.8728e-04 6.9992e-03 8.2876e-04 2.2310e-03 4.8953e-04 3.2736e-03 1.1941e-01 1.0000e+00
1.2000e-01 7.5583e-03 1.0086e-03 1.7297e-03 5.5048e-04 2.5084e-03 9.6450e-04 3.4042e-03 5.6250e-04 3.4762e-03 1.2058e-01 1.0000e+00
